# id    id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN      xeAGN      SFR_IR     eSFR_IR    SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  8586  21534      8.345    1          1.77     13154.2   5.915E10        8.796      8.796      123.1      14.75      4.55887      2.72048E-7   3.72057E-7   4.55887      6.23477      2.03949             -99.0                     -99.0            127.659     1.0             0.9642876726278601   
  8592  -99        5.686    0          0.3176   1596.32   4.808E9         0.1576     0.1576     1.147      0.6147     0.637989     -99.0        -99.0        -99.0        -99.0        0.637989            -99.0                     -99.0            1.78499     2.0             0.6425806307038134   
  8593  -99        0.841    0          0.9538   6082.23   2.83099996E10   0.7578     0.7578     4.805      5.713      0.223346     -99.0        -99.0        -99.0        -99.0        0.223346            -99.0                     -99.0            5.02835     2.0             0.9555818509053666   
  8595  -99        2.08     0          0.801    4893.86   0.0             0.7615     0.7615     7.474      6.279      0.816572     -99.0        -99.0        -99.0        -99.0        -99.0               0.816572                  -99.0            8.29057     3.0             0.9015061690571335   
  8607  21502      0.0      1          1.792    13357.3   2.09899991E10   1.472      1.472      10.95      10.95      0.0929721    5.38064E-9   1.0417E-8    0.0929721    0.179996     0.773743            -99.0                     -99.0            11.043      1.0             0.9915783754414561   
  8612  21414      7.885    1          3.18     26969.5   6.9500002E10    160.2      160.2      547.3      69.41      12.5382      1.77995E-7   2.69366E-7   12.5382      18.9745      7.23514             -99.0                     -99.0            559.838     1.0             0.9776042355109871   
  8613  21211      6.486    1          1.526    10938.7   3.104E10        21.6       21.6       92.0       15.92      1.568        1.35312E-7   1.50563E-7   1.568        1.74474      3.75922             -99.0                     -99.0            93.568      1.0             0.9832421340629275   
  8614  21516      0.065    1          2.354    18700.6   3.104E10        2.347      2.347      58.28      896.6      0.904293     2.67002E-8   4.1058E-8    0.904293     1.39057      2.38138             -99.0                     -99.0            59.1843     1.0             0.9847206100266456   
  8619  21536      1.205    1          2.231    17508.1   1.38700001E10   4.48       4.48       33.49      27.79      1.88773      6.35888E-8   1.19978E-7   1.88773      3.56172      4.22676             -99.0                     -99.0            35.3777     1.0             0.9466415284204458   
  8635  21156      3.146    1          1.253    8553.04   1.45200005E11   1.44       1.44       9.726      4.705      0.702333     9.9133E-8    1.41372E-7   0.702333     1.00159      0.0458333           -99.0                     -99.0            10.4283     1.0             0.9326544115531775   
  8636  21348      1.2      1          0.6879   4054.49   2.138E8         0.07354    0.07354    3.313      2.761      0.241803     1.51882E-7   1.55104E-7   0.241803     0.246933     0.739668            -99.0                     -99.0            3.5548      1.0             0.9319792956003151   
  8644  -99        0.0      0          1.913    14483.3   1.41900001E10   23.54      6.702      2.479      2.479      0.270843     -99.0        -99.0        -99.0        -99.0        0.303041            -99.0                     0.270843         2.74984     4.0             0.9015069967707213   
  8662  21124      11.82    1          0.9354   5936.15   7.9789998E10    3.727      3.727      17.87      1.511      0.244553     7.16604E-8   8.54624E-8   0.244553     0.291654     0.194714            -99.0                     -99.0            18.1146     1.0             0.9864970797036645   
  8664  21427      1.929    1          1.558    11225.1   5.3950001E10    1.407      1.407      7.673      4.196      0.216262     1.77221E-8   3.89289E-8   0.216262     0.475047     0.144603            -99.0                     -99.0            7.88926     1.0             0.9725880500832778   
  8666  21380      2.613    1          2.588    20999.9   4.187E10        15.95      6.191      125.7      48.11      5.15503      1.20702E-7   1.78767E-7   5.15503      7.63491      3.37809             -99.0                     -99.0            130.855     1.0             0.9606052500859731   
  8668  21285      33.17    1          0.761    4592.8    2.05099991E10   2.47       2.47       33.43      1.008      0.838223     4.10318E-7   5.91469E-7   0.838223     1.20829      2.43997             -99.0                     -99.0            34.2682     1.0             0.9755400050192307   
  8672  21327      0.0      1          0.1811   855.954   1288000.0       0.002045   0.002045   0.0132     0.0132     8.69639E-4   1.22562E-8   2.71981E-8   8.69639E-4   0.00192985   0.00294706          -99.0                     -99.0            0.0140696   1.0             0.9381929834536874   
  8673  21457      3.419    1          1.855    13941.7   6.6369999E10    5.932      5.932      49.33      14.43      0.649463     3.45017E-8   4.89277E-8   0.649463     0.921018     0.695586            -99.0                     -99.0            49.9795     1.0             0.9870046719154852   
  8675  21392      1.238    1          1.383    9675.37   3.9990002E10    5.655      3.619      10.24      8.271      2.81299      3.10277E-7   3.71418E-7   2.81299      3.3673       0.293473            -99.0                     -99.0            13.053      1.0             0.7844939860568452   
  8678  -99        0.0      0          0.081    373.274   8165000.0       0.001419   0.001419   0.03962    0.03962    0.00884565   -99.0        -99.0        -99.0        -99.0        0.00884565          -99.0                     -99.0            0.0484656   2.5             0.8174870423558154   
  8684  21345      2.102    0          0.5306   2950.83   5.3699999E9     0.04589    0.04589    0.9833     0.4678     0.533679     6.3286E-7    6.99063E-7   0.533679     0.589507     0.468513            -99.0                     -99.0            1.51698     1.0             0.6481957573600179   
  8686  20754      4.399    1          0.6802   3998.71   6.6369999E10    0.08041    0.08041    3.366      0.7652     0.0473465    3.05749E-8   6.74399E-8   0.0473465    0.104434     0.0474628           -99.0                     -99.0            3.41335     1.0             0.9861279974218876   
  8691  21334      12.16    1          0.7969   4862.8    1.62899999E10   2.149      2.149      12.78      1.074      1.43204      6.25315E-7   8.46103E-7   1.43204      1.93767      1.28778             -99.0                     -99.0            14.212      1.0             0.8992400788066423   
  8704  20850      17.09    1          0.2533   1232.96   1.18000005E10   0.2351     0.2351     1.14       0.06671    0.610545     4.147E-6     3.39617E-6   0.610545     0.500003     0.180414            -99.0                     -99.0            1.75054     1.0             0.6512276211911753   
  8716  21430      2.33     1          2.426    19403.9   1.74600008E10   7.794      7.794      25.32      12.47      17.0976      4.6889E-7    6.38701E-7   17.0976      23.2896      2.31527             -99.0                     -99.0            42.4176     1.0             0.5969220323639244   
  8717  21251      2.826    1          0.7814   4745.78   2.64200008E10   0.4937     0.4937     3.971      1.405      0.494443     2.26682E-7   2.78855E-7   0.494443     0.608244     0.203326            -99.0                     -99.0            4.46544     1.0             0.8892740692966427   
  8721  21333      2.235    1          2.966    24788.6   6.1939999E10    15.15      15.15      63.5       43.34      17.3433      2.91436E-7   4.01474E-7   17.3433      23.8917      0.986311            -99.0                     -99.0            80.8433     1.0             0.785470162647987    
  8736  20583      4.298    1          0.582    3303.03   1.23599995E10   0.07228    0.07228    1.753      0.4079     0.155595     1.47261E-7   1.42916E-7   0.155595     0.151004     0.25999             -99.0                     -99.0            1.90859     1.0             0.9184790866555939   
  8744  -99        10.46    0          1.648    12037.6   2.96499999E10   10.78      10.78      127.4      39.26      5.55054      -99.0        -99.0        -99.0        -99.0        5.55054             -99.0                     -99.0            132.951     2.0             0.9582477754962355   
  8752  21291      1.822    1          1.266    8664.07   1.91399997E10   2.031      2.031      10.56      5.796      1.21022      1.66471E-7   2.2249E-7    1.21022      1.61747      0.849073            -99.0                     -99.0            11.7702     1.0             0.8971810164653107   
  8753  21047      10.82    1          0.5575   3134.11   2.58200003E10   0.9487     0.9487     7.5        0.6934     0.185328     1.94818E-7   2.10722E-7   0.185328     0.200457     0.396572            -99.0                     -99.0            7.68533     1.0             0.9758852254880401   
  8761  -99        0.909    0          2.55     20623.9   2.52300006E9    3.945      3.945      103.5      113.9      23.1076      -99.0        -99.0        -99.0        -99.0        23.1076             -99.0                     -99.0            126.608     2.5             0.8174838872741059   
  8764  21179      2.931    1          3.132    26478.2   9.3749996E9     11.76      11.76      140.2      76.58      4.59114      6.76175E-8   1.03275E-7   4.59114      7.01223      30.6188             -99.0                     -99.0            144.791     1.0             0.9682922281081006   
  8769  21279      1.077    1          2.42     19345.2   2.64200008E10   11.31      11.31      23.85      22.14      6.35349      1.75301E-7   2.65292E-7   6.35349      9.61509      1.22119             -99.0                     -99.0            30.2035     1.0             0.7896435843528069   
  8771  20743      5.473    1          0.5022   2759.85   4.4659999E9     0.3744     0.3744     2.01       0.3673     0.526745     7.1408E-7    1.02032E-6   0.526745     0.752643     1.23968             -99.0                     -99.0            2.53674     1.0             0.7923555429409399   
  8775  21204      3.484    1          0.8955   5622.06   6.1939999E9     0.3815     0.3815     6.355      1.824      0.290947     9.50473E-8   1.16973E-7   0.290947     0.358064     2.47945             -99.0                     -99.0            6.64595     1.0             0.9562214581812984   
  8776  21295      5.888    1          0.42     2222.97   5.128E9         0.2071     0.2071     1.432      0.2432     0.451244     9.42885E-7   1.10159E-6   0.451244     0.527196     0.727806            -99.0                     -99.0            1.88324     1.0             0.7603916654276671   
  8778  -99        12.1     0          1.904    14399.0   1.45200005E10   20.09      14.17      273.9      74.56      32.4219      -99.0        -99.0        -99.0        -99.0        32.4219             -99.0                     -99.0            306.322     2.0             0.8941571287729905   
  8785  21290      15.53    1          2.211    17315.3   3.32599992E10   352.3      36.37      67.14      7.188      7.33539      6.17621E-7   6.69817E-7   17.9335      19.449       2.49052             -99.0                     7.33539          74.4754     4.0             0.9015057320940876   
  8800  -99        2.997    0          1.4      9824.04   1.592E10        4.825      4.825      23.57      13.5       2.45267      -99.0        -99.0        -99.0        -99.0        2.45267             -99.0                     -99.0            26.0227     2.0             0.9057476741460341   
  8814  21139      5.187    1          1.777    13218.7   3.5640001E10    2.078      2.078      50.69      10.18      0.949159     5.60887E-8   1.02409E-7   0.949159     1.73301      1.70691             -99.0                     -99.0            51.6392     1.0             0.9816186153154967   
  8824  19651      2.555    1          0.3208   1615.06   4.3849998E10    0.01189    0.01189    0.232      0.0908     0.159048     6.29606E-7   8.90797E-7   0.159048     0.225029     0.00584427          -99.0                     -99.0            0.391048    1.0             0.5932775516049181   
  8837  -99        1.505    0          0.6324   3656.39   3.404E9         0.2443     0.2443     2.435      1.618      0.543643     -99.0        -99.0        -99.0        -99.0        0.543643            -99.0                     -99.0            2.97864     2.5             0.8174871753551957   
  8838  21028      0.875    0          1.316    9093.64   2.95100006E9    1.145      0.7206     4.166      4.761      1.93603      2.41742E-7   2.96691E-7   1.93603      2.37609      0.93011             -99.0                     -99.0            6.10203     1.0             0.6827236182057447   
  8847  20993      1.614    1          3.606    31377.3   1.82799995E10   44.95      23.92      207.2      128.4      8.11818      8.51422E-8   1.32414E-7   8.11818      12.6255      17.7674             -99.0                     -99.0            215.318     1.0             0.9622976249082751   
  8851  21115      0.788    1          1.971    15028.2   1.15300004E10   0.5663     0.5663     12.21      15.49      13.0545      5.96849E-7   7.26988E-7   13.0545      15.9009      1.99597             -99.0                     -99.0            25.2645     1.0             0.4832868253874013   
  8866  20958      1.575    1          2.325    18418.4   3.548E8         1.529      1.529      56.44      35.83      1.094        3.32991E-8   3.91013E-8   1.094        1.28463      12.6009             -99.0                     -99.0            57.534      1.0             0.9809851566030521   
  8875  20975      17.2     1          1.91     14455.2   3.9080002E10    5.528      5.528      182.3      66.5       0.532909     2.63344E-8   3.08069E-8   0.532909     0.623417     5.39573             -99.0                     -99.0            182.833     1.0             0.9970847713487172   
  8879  -99        8.488    0          0.4393   2346.67   7.1110001E10    0.8587     0.8587     3.844      0.4529     0.0492131    -99.0        -99.0        -99.0        -99.0        0.0492131           -99.0                     -99.0            3.89321     2.0             0.9873600447959396   
  8880  -99        3.689    0          0.4768   2591.27   9.8160005E9     1.163E-8   1.163E-8   7.025      4.338      1.43859      -99.0        -99.0        -99.0        -99.0        1.43859             -99.0                     -99.0            8.46359     2.0             0.8300260291436613   
  8889  21048      2.594    1          1.478    10511.5   7.9789998E9     1.355      1.355      14.23      5.486      9.78135      9.14085E-7   1.05233E-6   9.78135      11.2607      3.89473             -99.0                     -99.0            24.0114     1.0             0.5926351649633091   
  8891  20963      1.666    1          3.127    26427.1   9.5929999E10    6.832      6.832      93.31      56.01      6.56757      9.71005E-8   1.77109E-7   6.56757      11.9791      0.785583            -99.0                     -99.0            99.8776     1.0             0.934243514061211    
  8908  -99        14.24    0          2.74     22513.0   3.8189998E10    43.52      43.52      940.6      66.06      28.7525      -99.0        -99.0        -99.0        -99.0        28.7525             -99.0                     -99.0            969.352     2.0             0.9703389480807798   
  8910  -99        1.702    0          2.09     16155.9   2.89699994E9    5.755      5.755      45.81      30.54      10.2276      -99.0        -99.0        -99.0        -99.0        10.2276             -99.0                     -99.0            56.0376     2.5             0.8174868302711038   
  8912  20967      1.676    1          0.761    4592.8    6.3379999E9     0.3552     0.3552     3.092      1.845      0.456658     2.23538E-7   3.74628E-7   0.456658     0.765312     1.16817             -99.0                     -99.0            3.54866     1.0             0.8713148061521814   
  8915  20860      2.187    1          2.982    24950.9   1.47900006E9    8.391      8.391      73.94      33.81      5.13447      8.5161E-8    9.26292E-8   5.13447      5.58473      16.508              -99.0                     -99.0            79.0745     1.0             0.9350675628679284   
  8919  20990      9.376    1          0.643    3731.71   7.2770002E9     1.167      1.167      7.983      1.22       0.379556     2.81435E-7   4.80959E-7   0.379556     0.648644     2.48561             -99.0                     -99.0            8.36256     1.0             0.9546119848467455   
  8921  -99        1.299    0          1.091    7194.05   7.7969998E10    2.557      2.557      12.83      9.877      0.144387     -99.0        -99.0        -99.0        -99.0        0.144387            -99.0                     -99.0            12.9744     2.0             0.9888703909236651   
  8932  20802      1.572    1          2.257    17759.2   4.0919998E10    7.947      7.947      25.47      16.2       0.31317      1.0253E-8    1.13689E-8   0.31317      0.347253     0.706837            -99.0                     -99.0            25.7832     1.0             0.9878525551521921   
  8937  -99        7.233    0          0.5041   2772.54   2.83099996E10   1.273E-8   1.273E-8   9.497      5.815      0.441439     -99.0        -99.0        -99.0        -99.0        0.441439            -99.0                     -99.0            9.93844     2.0             0.9555825662780074   
  8941  20883      3.473    1          1.383    9675.37   2.35499991E10   2.382      2.382      11.65      5.041      1.20635      1.33062E-7   1.63392E-7   1.20635      1.48132      0.700711            -99.0                     -99.0            12.8563     1.0             0.9061705156226909   
  8944  20924      0.833    1          2.548    20604.1   3.8189998E10    5.332      5.332      26.46      31.76      62.8902      1.52964E-6   1.79947E-6   62.8902      73.9837      0.808836            -99.0                     -99.0            89.3502     1.0             0.29613811720622896  
  8946  -99        4.715    0          1.153    7708.59   8.9529999E9     1.881      1.831      20.75      8.274      4.8335       -99.0        -99.0        -99.0        -99.0        4.8335              -99.0                     -99.0            25.5835     2.0             0.8110696347255066   
  8947  -99        0.0      0          1.62     11783.8   1.41900001E10   6.125      6.125      31.95      31.95      3.90567      -99.0        -99.0        -99.0        -99.0        3.90567             -99.0                     -99.0            35.8557     2.0             0.8910717124473934   
  8948  -99        1.22     0          0.7516   4522.71   5.034E8         0.2553     0.2553     4.826      3.956      1.07746      -99.0        -99.0        -99.0        -99.0        1.07746             -99.0                     -99.0            5.90346     2.5             0.8174866942437147   
  8955  20751      6.805    1          1.434    10122.6   4.2850001E10    7.9        7.9        33.84      4.973      3.31283      3.33831E-7   4.43402E-7   3.31283      4.40017      0.880439            -99.0                     -99.0            37.1528     1.0             0.9108331000624449   
  8959  20826      2.506    1          1.433    10113.8   1.35500001E10   1.547      1.547      11.81      4.713      3.10779      3.13715E-7   3.73542E-7   3.10779      3.70046      1.54005             -99.0                     -99.0            14.9178     1.0             0.791671694217646    
  8963  20775      3.445    1          0.9361   5941.69   1.82E9          0.481      0.4681     4.856      1.726      2.66912      7.80665E-7   8.68247E-7   2.66912      2.96857      1.08416             -99.0                     -99.0            7.52512     1.0             0.6453053240346998   
  8965  20787      12.18    1          0.4103   2161.41   3.388E9         0.4856     0.4856     2.416      0.1984     0.249289     5.50989E-7   8.27444E-7   0.249289     0.374368     0.539402            -99.0                     -99.0            2.66529     1.0             0.9064679640864596   
  8968  20709      10.91    1          1.926    14605.1   1.70600006E11   13.38      13.38      120.0      23.7       9.18736      4.44731E-7   5.01189E-7   9.18736      10.3537      0.451243            -99.0                     -99.0            129.187     1.0             0.9288860334244157   
  8973  20685      20.26    1          1.433    10113.8   1.74600008E10   56.2       42.84      84.89      17.28      48.7485      4.92091E-6   5.82911E-6   48.7485      57.7455      7.76237             -99.0                     -99.0            133.638     1.0             0.6352235142698933   
  8988  20702      5.142    1          1.068    7005.02   6.9500002E10    3.171      3.171      17.95      3.491      0.284763     5.99213E-8   1.13041E-7   0.284763     0.537205     0.237293            -99.0                     -99.0            18.2348     1.0             0.9843815122732358   
  9004  20466      2.658    1          0.5164   2855.01   7.2770003E10    0.1823     0.1586     1.337      0.503      0.595126     7.53892E-7   1.14219E-6   0.595126     0.901654     0.0165729           -99.0                     -99.0            1.93213     1.0             0.6919824235429293   
  9012  20513      13.97    1          0.94     5972.6    4.187E10        3.11       3.11       24.4       1.747      0.526488     1.52398E-7   2.48517E-7   0.526488     0.858552     0.655731            -99.0                     -99.0            24.9265     1.0             0.9788779010290253   
  9022  20792      13.43    1          1.225    8314.86   7.2770002E9     0.9665     0.9665     32.89      2.448      1.32974      1.98598E-7   2.60528E-7   1.32974      1.74441      10.2407             -99.0                     -99.0            34.2197     1.0             0.9611422660046698   
  9024  20801      1.247    1          1.911    14464.5   4.6770002E9     3.993      2.323      12.38      9.928      14.8542      7.33087E-7   8.77382E-7   14.8542      17.7779      7.15758             -99.0                     -99.0            27.2342     1.0             0.45457549698540806  
  9038  -99        0.703    0          0.7516   4522.71   1.23599995E10   0.4029     0.4029     2.299      3.27       0.340968     -99.0        -99.0        -99.0        -99.0        0.340968            -99.0                     -99.0            2.63997     2.0             0.8708432292791206   
  9041  20584      6.576    1          0.4084   2149.41   3.16199987E9    0.1716     0.1716     1.583      0.2407     0.450683     1.00728E-6   1.44014E-6   0.450683     0.644354     0.353424            -99.0                     -99.0            2.03368     1.0             0.7783918807285315   
  9053  20593      14.44    1          3.485    30116.9   1.82800007E11   80.88      80.88      576.1      88.5       3.11649      3.54782E-8   5.46923E-8   3.11649      4.8043       1.96667             -99.0                     -99.0            579.216     1.0             0.994620314355957    
  9056  20701      12.58    1          1.015    6573.42   1.10099999E10   1.48       1.48       36.72      2.918      0.332094     7.93587E-8   1.13706E-7   0.332094     0.475827     6.40325             -99.0                     -99.0            37.0521     1.0             0.9910369452743568   
  9071  20228      15.79    1          0.6766   3972.69   5.7799999E10    2.747      2.747      11.36      0.7194     2.73354      1.78844E-6   2.20157E-6   2.73354      3.365        0.194392            -99.0                     -99.0            14.0935     1.0             0.8060453400503778   
  9075  18611      0.0      1          0.041    188.04    5888.0          7.022E-4   7.022E-4   0.003268   0.003268   1.43393E-5   4.18738E-9   1.03026E-8   1.43393E-5   3.52803E-5   7.29621E-4          -99.0                     -99.0            0.00328234  1.0             0.9956311655709037   
  9077  20446      45.33    1          0.2995   1491.45   2.46600008E10   0.5934     0.5934     5.313      0.1172     0.171284     7.95094E-7   5.93843E-7   0.171284     0.12793      0.299605            -99.0                     -99.0            5.48428     1.0             0.9687689177066087   
  9101  20605      6.666    1          0.5763   3263.56   2.23800013E9    0.3815     0.3815     3.335      0.5003     1.28528      1.24604E-6   1.31385E-6   1.28528      1.35522      0.744579            -99.0                     -99.0            4.62028     1.0             0.7218177253326638   
  9106  20564      0.881    1          1.604    11639.2   1.35500001E10   4.715      2.493      7.475      8.485      8.69001      6.6236E-7    7.52025E-7   8.69001      9.8664       0.974757            -99.0                     -99.0            16.165      1.0             0.46241880606248065  
  9109  20527      8.364    0          1.195    8061.14   3.6470002E10    4.682      4.682      33.33      11.31      1.08674      -99.0        -99.0        -99.0        -99.0        1.08674             -99.0                     -99.0            34.4167     2.0             0.9684252121789713   
  9113  -99        2.727    0          1.372    9579.4    4.4870001E9     7.839      3.96       48.27      17.7       29.576       -99.0        -99.0        -99.0        -99.0        29.576              -99.0                     -99.0            77.846      2.0             0.6200703953960384   
  9119  20428      1.217    1          2.04     15680.5   7.4470001E9     2.342      2.342      13.27      10.9       0.63079      2.649E-8     2.85487E-8   0.63079      0.679813     4.00034             -99.0                     -99.0            13.9008     1.0             0.9546213167587476   
  9120  20645      0.867    1          0.8473   5247.77   3.31100006E9    0.1599     0.1599     2.388      2.754      0.803324     3.01202E-7   3.51393E-7   0.803324     0.937188     0.53315             -99.0                     -99.0            3.19132     1.0             0.7482797087098755   
  9122  20456      4.404    1          0.4382   2339.58   3.46700006E9    0.1263     0.1149     1.142      0.2827     0.306638     5.78452E-7   7.854E-7     0.306638     0.41634      0.254965            -99.0                     -99.0            1.44864     1.0             0.7883256019438922   
  9123  20173      4.295    1          0.5184   2868.47   4.2850001E10    0.9709     0.9709     2.664      0.6203     0.0844809    1.06017E-7   1.11519E-7   0.0844809    0.0888653    0.0693111           -99.0                     -99.0            2.74848     1.0             0.9692630108278031   
  9124  19780      14.45    1          0.5199   2878.57   2.58200003E10   1.927      1.927      7.257      0.6214     0.219986     2.74131E-7   2.74323E-7   0.219986     0.22014      0.383723            -99.0                     -99.0            7.47699     1.0             0.9705777324832586   
  9139  20431      2.009    1          0.6332   3662.07   5.248E9         0.09218    0.09218    2.504      1.246      1.44566      1.11309E-6   1.43599E-6   1.44566      1.86503      1.23209             -99.0                     -99.0            3.94966     1.0             0.6339786209445876   
  9148  20355      4.164    1          0.243    1177.23   1.622E9         0.004801   0.004801   0.2485     0.05968    0.167709     1.24953E-6   1.09662E-6   0.167709     0.147185     0.0554807           -99.0                     -99.0            0.416209    1.0             0.5970558060974174   
  9153  20356      10.82    1          1.144    7633.46   5.5199998E10    3.462      3.462      54.74      5.058      0.0211937    3.75561E-9   9.68238E-9   0.0211937    0.0546397    0.999057            -99.0                     -99.0            54.7612     1.0             0.9996128645829528   
  9154  20337      2.351    1          0.943    5996.4    9.5929999E9     0.9419     0.9419     8.707      3.704      0.536159     1.53968E-7   2.25257E-7   0.536159     0.784409     1.84133             -99.0                     -99.0            9.24316     1.0             0.9419938635704673   
  9155  -99        8.052    0          0.3223   1623.86   7.9789998E9     0.2217     0.2217     1.454      0.1806     0.397957     -99.0        -99.0        -99.0        -99.0        0.397957            -99.0                     -99.0            1.85196     2.0             0.7851141493336788   
  9166  20481      1.114    1          1.148    7666.83   4.07299994E9    0.5999     0.5246     3.551      3.188      1.9907       3.49695E-7   4.34612E-7   1.9907       2.4741       2.49156             -99.0                     -99.0            5.5417      1.0             0.6407781005828537   
  9167  20394      8.307    1          0.4774   2595.23   6.1939999E9     0.877      0.877      2.104      0.2533     0.0698279    1.07052E-7   1.80598E-7   0.0698279    0.117801     0.820892            -99.0                     -99.0            2.17383     1.0             0.9678769729003648   
  9170  -99        0.0      0          0.4678   2532.08   6.194E8         7.703E-9   7.703E-9   11.86      11.86      2.64789      -99.0        -99.0        -99.0        -99.0        2.64789             -99.0                     -99.0            14.5079     2.5             0.817485645751625    
  9171  -99        1.06     0          0.5778   3273.94   6.194E8         1.644E-8   1.644E-8   25.41      23.97      5.67309      -99.0        -99.0        -99.0        -99.0        5.67309             -99.0                     -99.0            31.0831     2.5             0.8174860293857433   
  9185  20463      6.745    1          0.851    5276.29   7.7970002E9     5.686      4.917      6.995      1.72       0.121535     4.50776E-8   5.34193E-8   0.121535     0.144026     1.97738             -99.0                     -99.0            7.11654     1.0             0.9829214758857535   
  9192  20335      2.546    1          0.8495   5264.73   6.0530002E9     0.2102     0.2102     7.249      2.847      0.0383787    1.42973E-8   1.61813E-8   0.0383787    0.0434358    2.92092             -99.0                     -99.0            7.28738     1.0             0.9947333609610038   
  9207  -99        0.488    0          0.5196   2876.55   2.30100009E10   0.3227     0.2764     1.184      2.426      0.0735645    -99.0        -99.0        -99.0        -99.0        0.0735645           -99.0                     -99.0            1.25756     2.0             0.9415057730843855   
  9229  20325      7.586    1          1.873    14109.4   3.17699994E10   8.048      6.118      79.89      10.53      5.50892      2.85737E-7   3.80981E-7   5.50892      7.34521      3.15986             -99.0                     -99.0            85.3989     1.0             0.9354921433414248   
  9234  20105      0.972    1          1.021    6622.0    6.7910001E9     0.3217     0.3217     2.313      2.38       5.06129      1.19179E-6   1.33437E-6   5.06129      5.66681      0.793357            -99.0                     -99.0            7.37429     1.0             0.3136573148059      
  9237  -99        9.236    0          0.5487   3073.9    2.64200008E10   0.7059     0.7059     5.728      3.071      0.29329      -99.0        -99.0        -99.0        -99.0        0.29329             -99.0                     -99.0            6.02129     2.0             0.9512911685037592   
  9247  20216      3.54     1          0.7974   4866.58   7.1110001E9     0.3784     0.3784     3.635      1.07       1.30151      5.67433E-7   7.31196E-7   1.30151      1.67713      1.16896             -99.0                     -99.0            4.93651     1.0             0.7363501745160042   
  9252  20051      22.11    1          0.5605   3154.69   4.2850001E10    1.798      1.798      9.727      0.4771     0.697399     7.23575E-7   7.97581E-7   0.697399     0.768728     0.253074            -99.0                     -99.0            10.4244     1.0             0.933099267104102    
  9256  20317      5.304    1          2.158    16805.9   1.20800002E11   53.03      3.655      96.7       18.23      1.68536      6.16147E-8   8.06712E-8   1.68536      2.20662      0.589566            -99.0                     -99.0            98.3854     1.0             0.9828694094855538   
  9274  20044      9.563    1          1.525    10929.7   9.3750002E10    26.57      26.57      45.97      10.09      2.58474      2.23416E-7   3.46002E-7   2.58474      4.00296      0.399682            -99.0                     -99.0            48.5547     1.0             0.9467672542513907   
  9286  -99        5.819    0          1.68     12328.8   9.5929999E9     1.123E-7   1.123E-7   187.2      70.95      39.5886      -99.0        -99.0        -99.0        -99.0        39.5886             -99.0                     -99.0            226.789     2.0             0.8254368598124248   
  9293  20052      8.397    1          3.214    27318.1   1.26500004E11   54.38      54.38      320.8      38.2       54.4703      7.53659E-7   8.66929E-7   54.4703      62.6568      1.83361             -99.0                     -99.0            375.27      1.0             0.8548511738215152   
  9294  19257      5.765    1          0.5111   2819.42   3.8189998E10    0.9413     0.9413     3.243      0.5625     0.892961     1.15993E-6   1.23851E-6   0.892961     0.953456     0.0991328           -99.0                     -99.0            4.13596     1.0             0.7840984922484744   
  9297  -99        12.64    1          1.143    7625.12   1.38700001E10   2.64       2.64       30.21      2.39       3.8128       -99.0        -99.0        -99.0        -99.0        3.8128              -99.0                     -99.0            34.0228     2.0             0.8879339736882327   
  9306  19221      42.46    1          0.1389   648.056   1.122E9         0.2965     0.2965     0.8115     0.09674    0.758226     1.86419E-5   2.06207E-5   0.758226     0.838711     0.181177            -99.0                     -99.0            1.56973     1.0             0.5169678861969893   
  9311  19991      5.973    1          1.14     7600.11   5.0109998E9     0.7487     0.7487     18.97      3.176      6.28746      1.12396E-6   1.26099E-6   6.28746      7.05398      9.95802             -99.0                     -99.0            25.2575     1.0             0.7510640403840443   
  9316  -99        3.136    0          1.727    12758.7   3.104E10        14.04      11.29      49.42      17.13      2.01935      -99.0        -99.0        -99.0        -99.0        2.01935             -99.0                     -99.0            51.4394     2.0             0.9607421548462852   
  9319  -99        13.53    0          1.131    7525.19   5.649E10        4.255E-8   4.255E-8   445.0      32.9       7.86321      -99.0        -99.0        -99.0        -99.0        7.86321             -99.0                     -99.0            452.863     2.0             0.9826371330843986   
  9322  20136      2.571    1          1.062    6955.88   5.248E9         0.2974     0.2974     6.689      3.846      1.24277      2.65218E-7   3.26848E-7   1.24277      1.53156      3.29132             -99.0                     -99.0            7.93177     1.0             0.8433174436475087   
  9329  20049      2.044    1          0.7115   4226.57   4.466E8         0.1795     0.1795     1.824      0.8924     0.62447      3.60954E-7   3.77198E-7   0.62447      0.652573     0.40723             -99.0                     -99.0            2.44847     1.0             0.7449550127222306   
  9333  -99        2.956    0          1.29     8869.76   2.19800003E10   1.999      1.999      27.17      14.11      1.79991      -99.0        -99.0        -99.0        -99.0        1.79991             -99.0                     -99.0            28.9699     2.0             0.9378699960993998   
  9347  20082      1.141    1          0.7479   4495.19   4.07299994E9    0.2892     0.2892     2.312      2.026      1.53958      7.86725E-7   9.01196E-7   1.53958      1.76359      1.62221             -99.0                     -99.0            3.85158     1.0             0.6002731346616194   
