#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.932     0.04343        2.15     0.01169    0.001169
      0.5563      -1.741     0.04343         3.6     0.01814    0.001814
      0.6532      -1.777     0.04343         4.5      0.0167     0.00167
      0.7634      -1.926     0.04343         5.8     0.01185    0.001185
      0.8976      -1.896     0.04343         7.9     0.01271    0.001271
       1.204      -1.101     0.04343          16     0.07921    0.007921
        1.38      -1.121     0.04343          24     0.07563    0.007563
           2     0.07448      0.1106         100       1.187      0.3022
       2.204      0.4363       0.122         160       2.731      0.7669
       2.398      0.7963      0.1362         250       6.256       1.962
       2.544       0.728      0.1423         350       5.346       1.752
       5.301      -2.038      0.1152       2e+05    0.009157    0.002429
