#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.332     0.04343        2.15     0.04656    0.004656
      0.5563      -1.187     0.04343         3.6     0.06505    0.006505
      0.6532      -1.348     0.04343         4.5     0.04486    0.004486
      0.7634      -1.391     0.04343         5.8     0.04065    0.004065
      0.8976      -1.513     0.04343         7.9     0.03067    0.003067
       1.204     -0.6633     0.04343          16      0.2171     0.02171
        1.38      -0.575     0.04343          24      0.2661     0.02661
           2      0.5162     0.04886         100       3.282      0.3693
       2.204       0.911       0.046         160       8.147       0.863
       2.398      0.7258      0.1356         250       5.319       1.661
       5.301      -1.801     0.06872       2e+05      0.0158      0.0025
