#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -3.1     0.04343        2.15   0.0007943   7.943e-05
      0.5563       -2.64     0.04343         3.6    0.002291   0.0002291
      0.6532      -2.375     0.04343         4.5    0.004215   0.0004215
      0.7634      -2.299     0.04537         5.8    0.005025    0.000525
      0.8976      -1.977     0.04343         7.9     0.01055    0.001055
        1.38      -1.433     0.04343          24     0.03686    0.003686
       2.544      0.9937      0.1871         350       9.857       4.246
       2.699      0.9465      0.2015         500        8.84       4.101
       2.929      0.6113      0.1336         850       4.086       1.257
       3.064      0.4346      0.1285        1160        2.72      0.8047
       5.301      -1.613      0.0534       2e+05      0.0244       0.003
