#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.432     0.04343        2.15     0.03698    0.003698
      0.5563      -1.263     0.04343         3.6     0.05454    0.005454
      0.6532      -1.313     0.04343         4.5     0.04867    0.004867
      0.7634      -1.464     0.04343         5.8     0.03433    0.003433
      0.8976      -1.469     0.04343         7.9     0.03399    0.003399
        1.38     -0.7757     0.04343          24      0.1676     0.01676
       2.204      0.7774      0.1669         160        5.99       2.302
       2.398       1.063     0.08257         250       11.56       2.198
       2.544       1.156      0.1489         350       14.32       4.911
       5.301      -1.714     0.07008       2e+05     0.01933    0.003119
