#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.816     0.04343        2.15     0.01528    0.001528
      0.5563      -1.421     0.04343         3.6     0.03796    0.003796
      0.6532      -1.298     0.04343         4.5     0.05038    0.005038
      0.7634      -1.246     0.04343         5.8     0.05677    0.005677
      0.8976      -1.375     0.04343         7.9     0.04213    0.004213
       1.204      -1.009     0.05616          16     0.09805     0.01268
        1.38     -0.3128     0.04343          24      0.4866     0.04866
           2      0.4364     0.06657         100       2.731      0.4187
       2.204      0.9504      0.0585         160       8.921       1.202
       2.398       1.117     0.09199         250        13.1       2.774
       2.544       1.106      0.2098         350       12.75       6.161
       2.699       1.132     0.09356         500       13.56       2.921
       5.301      -1.547     0.04593       2e+05     0.02836    0.002999
