#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.452     0.04343        2.15     0.03532    0.003532
      0.5563      -1.443     0.04343         3.6     0.03605    0.003605
      0.6532      -1.612     0.04343         4.5     0.02441    0.002441
      0.7634      -1.603     0.04343         5.8     0.02497    0.002497
      0.8976      -1.663     0.04343         7.9     0.02172    0.002172
       1.204      -0.942     0.04343          16      0.1143     0.01143
        1.38      -0.704     0.04343          24      0.1977     0.01977
           2      0.8447     0.04343         100       6.994      0.6994
       2.204        1.02     0.04343         160       10.48       1.048
       2.398      0.9973     0.04501         250       9.939        1.03
       5.301      -1.622     0.04906       2e+05      0.0239      0.0027
