#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.044     0.04343        2.15      0.9036     0.09036
      0.5563     -0.4525     0.04343         3.6      0.3528     0.03528
      0.6532      -0.528     0.04343         4.5      0.2965     0.02965
      0.7634     -0.6455     0.04343         5.8      0.2262     0.02262
      0.8976     -0.1812     0.04343         7.9      0.6589     0.06589
       1.204     -0.1157     0.04343          16      0.7661     0.07661
        1.38     -0.2165     0.04343          24      0.6075     0.06075
           2       1.452     0.04343         100       28.34       2.834
       2.204       1.718     0.04343         160       52.24       5.224
       2.398       1.565     0.04343         250       36.73       3.673
       2.544       1.243     0.04343         350        17.5        1.75
       2.699      0.8017      0.2157         500       6.335       3.146
       5.301     -0.9423     0.04343       2e+05      0.1142     0.01142
