#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.712     0.04343        2.15     0.01941    0.001941
      0.5563      -1.412     0.04343         3.6     0.03874    0.003874
      0.6532      -1.614     0.04343         4.5     0.02434    0.002434
      0.7634      -1.644     0.04343         5.8      0.0227     0.00227
      0.8976      -1.814     0.04343         7.9     0.01533    0.001533
       1.204      -1.072     0.04343          16     0.08466    0.008466
        1.38      -1.044     0.04343          24      0.0904     0.00904
           2      0.3662     0.08024         100       2.324      0.4293
       2.204      0.5849     0.09037         160       3.845         0.8
       5.301      -2.058      0.1264       2e+05    0.008758    0.002549
