#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.448     0.04343        2.15     0.03565    0.003565
      0.5563      -1.184     0.04343         3.6     0.06542    0.006542
      0.6532       -1.16     0.04343         4.5     0.06917    0.006917
      0.7634      -1.264     0.04343         5.8     0.05451    0.005451
      0.8976      -1.244     0.04343         7.9     0.05708    0.005708
       1.204     -0.3915     0.04343          16       0.406      0.0406
        1.38      -0.564     0.04343          24      0.2729     0.02729
           2      0.7743     0.04343         100       5.948      0.5948
       2.204       1.224     0.04343         160       16.74       1.674
       2.398       1.408     0.04343         250        25.6        2.56
       2.544       1.316     0.04343         350       20.71       2.071
       2.699       1.181     0.05984         500       15.17        2.09
       2.929      0.4023      0.1938         850       2.525       1.127
       5.301      -1.304     0.04806       2e+05      0.0497      0.0055
