#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.228     0.04343        2.15     0.05916    0.005916
      0.5563      -1.385     0.04343         3.6     0.04118    0.004118
      0.6532      -1.483     0.04343         4.5     0.03291    0.003291
      0.7634      -1.558     0.04343         5.8      0.0277     0.00277
      0.8976      -1.456     0.04343         7.9       0.035      0.0035
       1.204      -1.117     0.04343          16     0.07632    0.007632
        1.38      -1.035     0.04343          24      0.0922     0.00922
           2      0.1529      0.1585         100       1.422      0.5188
       2.204      0.7504     0.07213         160       5.629      0.9349
       5.301      -2.004        0.11       2e+05    0.009914     0.00251
