#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.496     0.04343        2.15     0.03192    0.003192
      0.5563      -1.318     0.04343         3.6     0.04806    0.004806
      0.6532      -1.385     0.04343         4.5     0.04118    0.004118
      0.7634      -1.532     0.04343         5.8     0.02935    0.002935
      0.8976       -1.56     0.04343         7.9     0.02755    0.002755
       1.204     -0.7467     0.04343          16      0.1792     0.01792
        1.38     -0.8173     0.04343          24      0.1523     0.01523
           2       0.204      0.1289         100         1.6      0.4748
       2.204      0.5733      0.1519         160       3.743       1.309
       2.398      0.9311      0.1651         250       8.533       3.243
