#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
           2     0.08222     0.08222         100       0.522      0.3432
       2.204      0.3016      0.3016         160      0.3262      0.8383
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301       -2.04       -2.04       2e+05    0.003955    0.002582
