#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.896     0.04343        2.15     0.01271    0.001271
      0.5563      -1.709     0.04343         3.6     0.01956    0.001956
      0.6532      -1.648     0.04343         4.5     0.02248    0.002248
      0.7634      -1.706     0.04343         5.8     0.01966    0.001966
      0.8976      -1.754     0.04343         7.9      0.0176     0.00176
       1.204      -1.215     0.05287          16      0.0609    0.007414
        1.38     -0.6763     0.04343          24      0.2107     0.02107
           2      0.2666     0.08016         100       1.847       0.341
       2.204      0.5003      0.1007         160       3.164      0.7337
       2.398      0.7535      0.1102         250       5.669       1.438
       2.544      0.8195      0.1971         350       6.599       2.995
       5.301      -1.529      0.1115       2e+05      0.0296      0.0076
