#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.492     0.04343        2.15    0.003221   0.0003221
      0.5563      -2.064     0.04343         3.6    0.008635   0.0008635
      0.6532      -1.915     0.04343         4.5     0.01216    0.001216
      0.7634      -1.702     0.04343         5.8     0.01984    0.001984
      0.8976       -1.71     0.04343         7.9     0.01948    0.001948
        1.38     -0.8598     0.04343          24      0.1381     0.01381
       2.204      0.3178      0.1756         160       2.079      0.8407
       2.398      0.7206      0.1259         250       5.255       1.524
       3.064      0.2704      0.1137        1160       1.864      0.4878
       5.301      -2.057      0.1223       2e+05    0.008778    0.002471
