#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -3.22     0.04343        2.15   0.0006026   6.026e-05
      0.5563      -2.771     0.04343         3.6    0.001696   0.0001696
      0.6532      -2.598     0.04343         4.5    0.002522   0.0002522
      0.7634      -2.312     0.04343         5.8     0.00487    0.000487
      0.8976      -2.088     0.04343         7.9    0.008171   0.0008171
        1.38      -1.701     0.09295          24     0.01989    0.004257
       2.398      0.7461      0.1045         250       5.574       1.341
       2.544      0.9718      0.1909         350       9.371       4.119
       2.699       1.167      0.1275         500       14.69       4.315
       3.064      0.4803      0.1142        1160       3.022      0.7948
       5.301      -1.633     0.05778       2e+05      0.0233      0.0031
