#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.812     0.04343        2.15     0.01542    0.001542
      0.5563      -1.529     0.04343         3.6      0.0296     0.00296
      0.6532      -1.544     0.04343         4.5     0.02858    0.002858
      0.7634       -1.66     0.04343         5.8     0.02188    0.002188
      0.8976      -1.584     0.04343         7.9     0.02609    0.002609
       1.204      -1.065     0.04343          16     0.08602    0.008602
        1.38      -1.121     0.04343          24     0.07571    0.007571
           2      0.4943     0.05367         100       3.121      0.3857
       2.204      0.8552     0.08065         160       7.164        1.33
       2.398       1.058     0.05323         250       11.42         1.4
       2.544      0.9632     0.08992         350       9.187       1.902
       5.301      -1.827      0.0787       2e+05      0.0149      0.0027
