#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.364     0.04343        2.15     0.04325    0.004325
      0.5563      -1.171     0.04343         3.6     0.06746    0.006746
      0.6532      -1.288     0.04343         4.5     0.05148    0.005148
      0.7634      -1.287     0.04343         5.8      0.0516     0.00516
      0.8976      -1.341     0.04343         7.9     0.04563    0.004563
       1.204      -0.523     0.04343          16      0.2999     0.02999
        1.38     -0.4132     0.04343          24      0.3862     0.03862
           2      0.5839     0.04343         100       3.836      0.3836
       2.204       1.052     0.04343         160       11.28       1.128
       2.398       1.061     0.09332         250       11.51       2.473
       2.544       1.012     0.09775         350       10.28       2.315
