#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.424     0.04343        2.15     0.03767    0.003767
      0.5563      -1.464     0.04343         3.6     0.03433    0.003433
      0.6532      -1.627     0.04343         4.5     0.02362    0.002362
      0.7634      -1.608     0.04343         5.8     0.02466    0.002466
      0.8976      -1.632     0.04343         7.9     0.02333    0.002333
       1.204     -0.8871     0.04343          16      0.1297     0.01297
        1.38     -0.8719     0.04343          24      0.1343     0.01343
           2      0.5474     0.05204         100       3.527      0.4227
       2.204      0.6658      0.1241         160       4.632       1.324
       2.398      0.8813       0.177         250       7.608         3.1
       5.301      -1.807     0.08073       2e+05      0.0156      0.0029
