#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.588     0.04343        2.15     0.02582    0.002582
      0.5563      -1.627     0.04343         3.6     0.02359    0.002359
      0.6532      -1.792     0.04343         4.5     0.01613    0.001613
      0.7634      -1.834     0.04343         5.8     0.01464    0.001464
      0.8976      -1.823     0.04343         7.9     0.01502    0.001502
       1.204      -1.354     0.06227          16      0.0443    0.006352
        1.38      -1.251     0.04343          24     0.05613    0.005613
           2      0.1718      0.1113         100       1.485      0.3805
       2.204      0.5874      0.1335         160       3.867       1.189
       2.398      0.7435      0.1905         250        5.54       2.431
