#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.936     0.04343        2.15     0.01159    0.001159
      0.5563       -1.72     0.04343         3.6     0.01906    0.001906
      0.6532      -1.772     0.04343         4.5      0.0169     0.00169
      0.7634      -1.929     0.04343         5.8     0.01178    0.001178
      0.8976       -1.83     0.04343         7.9     0.01478    0.001478
       1.204     -0.8066     0.04343          16      0.1561     0.01561
        1.38     -0.8948     0.04343          24      0.1274     0.01274
           2      0.3936     0.06074         100       2.475      0.3462
       2.204      0.7201     0.06107         160       5.249      0.7381
       5.301      -1.904     0.09212       2e+05     0.01247    0.002645
