#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.324     0.04343        2.15    0.004742   0.0004742
      0.5563       -1.98     0.04343         3.6     0.01048    0.001048
      0.6532      -1.856     0.04343         4.5     0.01394    0.001394
      0.7634      -1.713     0.04343         5.8     0.01936    0.001936
      0.8976      -1.845     0.04343         7.9     0.01429    0.001429
        1.38     -0.7585     0.04343          24      0.1744     0.01744
           2      0.3829      0.1084         100       2.415      0.6025
       2.204      0.6046      0.1792         160       4.023        1.66
       2.398       1.201       0.118         250        15.9       4.322
       5.301       -1.84     0.09068       2e+05     0.01445    0.003017
