#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.612     0.04343        2.15     0.02443    0.002443
      0.5563      -1.624     0.04343         3.6     0.02377    0.002377
      0.6532      -1.781     0.04343         4.5     0.01655    0.001655
      0.7634      -1.788     0.04343         5.8     0.01628    0.001628
      0.8976      -1.912     0.04343         7.9     0.01226    0.001226
       1.204      -1.083     0.07746          16     0.08253     0.01472
        1.38        -1.1     0.04343          24     0.07937    0.007937
           2      0.1776      0.1006         100       1.505      0.3485
       2.204       0.642     0.08293         160       4.386      0.8374
       2.398      0.6833       0.108         250       4.822         1.2
