#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.232     0.04343        2.15     0.05861    0.005861
      0.5563       -1.32     0.04343         3.6     0.04788    0.004788
      0.6532      -1.454     0.04343         4.5     0.03512    0.003512
      0.7634      -1.457     0.04343         5.8     0.03493    0.003493
      0.8976      -1.466     0.04343         7.9     0.03418    0.003418
       1.204     -0.7905     0.04343          16       0.162      0.0162
        1.38     -0.8027     0.04343          24      0.1575     0.01575
           2       0.606      0.0477         100       4.036      0.4433
       2.204      0.9709      0.0446         160       9.352      0.9605
       2.398       1.006      0.1151         250       10.13       2.685
       5.301      -1.907     0.09057       2e+05     0.01239    0.002584
