#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.98     0.04343        2.15     0.01047    0.001047
      0.5563      -1.689     0.04343         3.6     0.02047    0.002047
      0.6532      -1.667     0.04343         4.5     0.02153    0.002153
      0.7634      -1.764     0.04343         5.8     0.01721    0.001721
      0.8976      -1.715     0.04343         7.9     0.01927    0.001927
        1.38      -1.136     0.05859          24     0.07309     0.00986
           2      0.8017     0.04343         100       6.334      0.6334
       2.204       1.198     0.04343         160       15.78       1.578
       2.398       1.232     0.04343         250       17.05       1.705
       2.544       1.099     0.07569         350       12.57       2.191
       5.301       -1.25     0.04343       2e+05      0.0562     0.00562
