#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.352     0.04343        2.15    0.004446   0.0004446
      0.5563      -2.075     0.04343         3.6    0.008413   0.0008413
      0.6532      -2.204     0.04343         4.5     0.00625    0.000625
      0.7634      -2.294     0.04343         5.8    0.005084   0.0005084
      0.8976      -2.308     0.04343         7.9    0.004919   0.0004919
       1.204      -1.408     0.06963          16     0.03905    0.006261
        1.38      -1.269     0.04343          24     0.05387    0.005387
           2    -0.04002      0.1592         100       0.912      0.3344
       2.204      0.3296      0.1525         160       2.136      0.7499
       2.398      0.5575      0.1216         250        3.61       1.011
