#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.472     0.04343        2.15     0.03373    0.003373
      0.5563       -1.34     0.04343         3.6     0.04569    0.004569
      0.6532      -1.387     0.04343         4.5     0.04103    0.004103
      0.7634      -1.563     0.04343         5.8     0.02735    0.002735
      0.8976      -1.591     0.04343         7.9     0.02563    0.002563
        1.38     -0.8668     0.04343          24      0.1359     0.01359
           2      0.1925      0.1277         100       1.558      0.4579
       2.204      0.3975      0.1666         160       2.498      0.9583
       2.398      0.9226      0.1072         250       8.368       2.065
       5.301      -1.939      0.1074       2e+05     0.01152    0.002849
