#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.4274      0.1638   2.668e-10           0      0.1638
     -0.4174      0.1295    4.11e-10           0      0.1295
     -0.4074     0.09524   6.394e-10           0     0.09524
     -0.3974     0.06099    9.88e-10           0     0.06099
     -0.3874     0.02675   1.524e-09           0     0.02675
     -0.3774   1.554e-07   2.333e-09           0    1.53e-07
     -0.3674   1.593e-07   3.422e-09           0   1.559e-07
     -0.3574   1.637e-07   4.978e-09           0   1.588e-07
     -0.3474   1.686e-07    6.88e-09           0   1.617e-07
     -0.3374   1.743e-07    9.61e-09           0   1.647e-07
     -0.3274    1.81e-07   1.319e-08           0   1.678e-07
     -0.3174    1.89e-07   1.805e-08           0   1.709e-07
     -0.3074   1.981e-07   2.406e-08           0   1.741e-07
     -0.2974   2.103e-07   3.302e-08           0   1.773e-07
     -0.2874   2.253e-07   4.471e-08           0   1.806e-07
     -0.2774   2.436e-07    5.96e-08           0    1.84e-07
     -0.2674    2.66e-07   7.863e-08           0   1.874e-07
     -0.2574    2.93e-07   1.021e-07           0   1.909e-07
     -0.2474   3.255e-07   1.311e-07           0   1.944e-07
     -0.2374   3.652e-07   1.672e-07           0    1.98e-07
     -0.2274   4.142e-07   2.124e-07           0   2.017e-07
     -0.2174   4.766e-07   2.711e-07           0   2.055e-07
     -0.2074   5.502e-07    3.41e-07           0   2.093e-07
     -0.1974   6.421e-07   4.289e-07           0   2.132e-07
     -0.1874   7.592e-07    5.42e-07           0   2.171e-07
     -0.1774    9.11e-07   6.898e-07           0   2.212e-07
     -0.1674   1.084e-06   8.588e-07           0   2.253e-07
     -0.1574   1.297e-06   1.067e-06           0   2.295e-07
     -0.1474   1.545e-06   1.312e-06           0   2.338e-07
     -0.1374   1.838e-06     1.6e-06           0   2.381e-07
     -0.1274   2.177e-06   1.934e-06           0   2.425e-07
     -0.1174   2.577e-06   2.329e-06           0    2.47e-07
     -0.1074   3.049e-06   2.797e-06           0   2.516e-07
     -0.0974   3.597e-06   3.341e-06           0   2.563e-07
     -0.0874    4.24e-06   3.979e-06           0   2.611e-07
     -0.0774   4.993e-06   4.727e-06           0   2.659e-07
     -0.0674   5.858e-06   5.587e-06           0   2.709e-07
     -0.0574   6.817e-06   6.541e-06           0   2.759e-07
     -0.0474   7.933e-06   7.652e-06           0    2.81e-07
     -0.0374   9.223e-06   8.937e-06           0   2.863e-07
     -0.0274   1.068e-05   1.039e-05           0   2.916e-07
     -0.0174   1.234e-05   1.204e-05           0    2.97e-07
     -0.0074   1.424e-05   1.394e-05           0   3.025e-07
      0.0026   1.648e-05   1.617e-05           0   3.081e-07
      0.0126   1.898e-05   1.867e-05           0   3.139e-07
      0.0226    2.18e-05   2.148e-05           0   3.197e-07
      0.0326   2.503e-05    2.47e-05           0   3.257e-07
      0.0426   2.856e-05   2.823e-05           0   3.317e-07
      0.0526   3.252e-05   3.218e-05           0   3.379e-07
      0.0626   3.688e-05   3.654e-05           0   3.442e-07
      0.0726   4.193e-05   4.158e-05           0   3.506e-07
