#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.216     0.04343        2.15     0.06081    0.006081
      0.5563      -1.096     0.04343         3.6     0.08023    0.008023
      0.6532      -1.118     0.04343         4.5     0.07622    0.007622
      0.7634      -1.213     0.04343         5.8     0.06128    0.006128
      0.8976      -1.147     0.04343         7.9     0.07136    0.007136
       1.204     -0.4042     0.04343          16      0.3943     0.03943
        1.38     -0.4991     0.04343          24      0.3169     0.03169
           2       0.746     0.04343         100       5.572      0.5572
       2.204        1.04     0.04347         160       10.98       1.099
       2.398       1.184     0.04343         250       15.27       1.527
       2.544        1.04      0.1109         350       10.96       2.799
       5.301       -1.24     0.04607       2e+05      0.0575      0.0061
