#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.192     0.04343        2.15    0.006427   0.0006427
      0.5563      -1.867     0.04343         3.6     0.01359    0.001359
      0.6532      -1.754     0.04343         4.5      0.0176     0.00176
      0.7634       -1.75     0.04343         5.8     0.01779    0.001779
      0.8976      -1.803     0.04343         7.9     0.01574    0.001574
       1.204       -1.24       0.129          16     0.05755      0.0171
        1.38      -0.637     0.04343          24      0.2307     0.02307
           2      0.3026     0.08264         100       2.007       0.382
       2.204      0.6541     0.09696         160       4.509       1.007
       2.398      0.8085      0.1138         250       6.435       1.686
       2.544      0.8179      0.1932         350       6.575       2.925
       5.301      -2.193      0.1707       2e+05    0.006406    0.002518
