#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.996     0.04343        2.15     0.01009    0.001009
      0.5563      -1.564     0.04343         3.6      0.0273     0.00273
      0.6532      -1.494     0.04343         4.5     0.03204    0.003204
      0.7634       -1.49     0.04343         5.8     0.03235    0.003235
      0.8976      -1.612     0.04343         7.9     0.02442    0.002442
       1.204      -1.216     0.04343          16     0.06084    0.006084
        1.38     -0.5525     0.04343          24      0.2802     0.02802
           2      0.4284     0.06656         100       2.682       0.411
       2.204       0.793     0.06283         160       6.209      0.8983
       2.398       1.043     0.06376         250       11.05       1.622
       2.544      0.9839     0.07118         350       9.635       1.579
       2.699      0.7457      0.1521         500       5.568        1.95
       2.929      0.4078      0.2103         850       2.557       1.238
       3.064      0.3483       0.153        1160        2.23      0.7857
       5.301      -1.642     0.05143       2e+05      0.0228      0.0027
