#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.24     0.04343        2.15    0.005754   0.0005754
      0.5563       -2.03     0.04343         3.6    0.009325   0.0009325
      0.6532      -1.982     0.04343         4.5     0.01042    0.001042
      0.7634      -2.013     0.04343         5.8    0.009698   0.0009698
      0.8976      -2.046     0.04343         7.9    0.008997   0.0008997
       1.204      -1.465      0.1155          16     0.03428     0.00912
        1.38     -0.8911     0.04343          24      0.1285     0.01285
           2      0.1125      0.2022         100       1.296      0.6032
       2.398      0.9526      0.2137         250       8.967       4.412
       5.301      -2.273      0.2029       2e+05    0.005329     0.00249
