#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.896     0.04343        2.15     0.01271    0.001271
      0.5563      -1.717     0.04343         3.6      0.0192     0.00192
      0.6532       -1.71     0.04343         4.5      0.0195     0.00195
      0.7634      -1.828     0.04343         5.8     0.01487    0.001487
      0.8976      -1.798     0.04343         7.9     0.01594    0.001594
       1.204      -1.014     0.04343          16     0.09673    0.009673
        1.38      -1.124     0.04343          24     0.07516    0.007516
           2       0.112      0.1183         100       1.294      0.3527
       2.204      0.3482      0.1833         160       2.229      0.9409
       5.301      -1.985      0.1082       2e+05     0.01036    0.002582
