#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.244     0.04343        2.15     0.05702    0.005702
      0.5563      -1.391     0.04343         3.6     0.04064    0.004064
      0.6532      -1.433     0.04343         4.5     0.03692    0.003692
      0.7634      -1.531     0.04343         5.8     0.02942    0.002942
      0.8976      -1.161     0.04343         7.9       0.069      0.0069
       1.204     -0.7503     0.04343          16      0.1777     0.01777
        1.38     -0.6664     0.04343          24      0.2156     0.02156
           2      0.7356     0.04343         100       5.441      0.5441
       2.204      0.9235     0.05162         160       8.386      0.9967
       2.398      0.9367     0.08171         250       8.644       1.626
       5.301      -1.818       0.133       2e+05     0.01519    0.004653
