#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.5563       -2.89     0.04343         3.6    0.001289   0.0001289
      0.6532      -2.683     0.04343         4.5    0.002074   0.0002074
      0.7634      -2.529     0.05429         5.8     0.00296     0.00037
      0.8976      -2.276     0.04343         7.9    0.005302   0.0005302
       1.204      -1.768      0.1618          16     0.01706    0.006356
        1.38      -1.487     0.06151          24     0.03259    0.004616
       2.398      0.9274      0.1998         250        8.46       3.892
       2.544       1.147      0.1799         350       14.04       5.817
       2.699       1.034      0.0922         500       10.81       2.294
       2.929       0.966      0.1033         850       9.248         2.2
       3.064      0.7304     0.09163        1160       5.375       1.134
       5.301      -1.481     0.07107       2e+05       0.033      0.0054
