#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.24     0.04343        2.15    0.005754   0.0005754
      0.5563      -1.848     0.04343         3.6     0.01419    0.001419
      0.6532      -1.755     0.04343         4.5     0.01759    0.001759
      0.7634      -1.826     0.04343         5.8     0.01492    0.001492
      0.8976      -1.836     0.04343         7.9      0.0146     0.00146
       1.204      -1.108     0.04976          16     0.07792    0.008928
        1.38     -0.9562     0.04343          24      0.1106     0.01106
           2     -0.1532      0.2042         100      0.7027      0.3304
       2.204      0.4322      0.1365         160       2.705      0.8504
       2.398      0.8637      0.1218         250       7.307       2.049
       2.544      0.8471      0.1197         350       7.032       1.939
       5.301      -1.981       0.107       2e+05     0.01045    0.002574
