#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.7387      0.1342   1.685e-06           0      0.1342
     -0.7287      0.1065   2.198e-06           0      0.1065
     -0.7187     0.07884   2.908e-06           0     0.07883
     -0.7087     0.05117   3.835e-06           0     0.05116
     -0.6987      0.0235   5.067e-06           0     0.02349
     -0.6887   6.677e-06   6.667e-06           0   1.073e-08
     -0.6787   8.446e-06   8.435e-06           0   1.093e-08
     -0.6687   1.063e-05   1.062e-05           0   1.113e-08
     -0.6587   1.275e-05   1.274e-05           0   1.134e-08
     -0.6487   1.552e-05    1.55e-05           0   1.155e-08
     -0.6387   1.861e-05   1.859e-05           0   1.177e-08
     -0.6287   2.231e-05    2.23e-05           0   1.198e-08
     -0.6187   2.615e-05   2.614e-05           0   1.221e-08
     -0.6087   3.163e-05   3.162e-05           0   1.243e-08
     -0.5987   3.787e-05   3.786e-05           0   1.267e-08
     -0.5887   4.477e-05   4.475e-05           0    1.29e-08
     -0.5787   5.252e-05    5.25e-05           0   1.314e-08
     -0.5687   6.081e-05    6.08e-05           0   1.339e-08
     -0.5587   6.975e-05   6.974e-05           0   1.363e-08
     -0.5487   7.973e-05   7.972e-05           0   1.389e-08
     -0.5387   9.102e-05     9.1e-05           0   1.415e-08
     -0.5287   0.0001046   0.0001046           0   1.441e-08
     -0.5187   0.0001188   0.0001187           0   1.468e-08
     -0.5087   0.0001352   0.0001352           0   1.495e-08
     -0.4987   0.0001549   0.0001549           0   1.523e-08
     -0.4887   0.0001792   0.0001792           0   1.551e-08
     -0.4787   0.0002032   0.0002032           0    1.58e-08
     -0.4687   0.0002305   0.0002305           0   1.609e-08
     -0.4587   0.0002592   0.0002592           0   1.639e-08
     -0.4487   0.0002898   0.0002898           0    1.67e-08
     -0.4387   0.0003217   0.0003217           0   1.701e-08
     -0.4287   0.0003565   0.0003565           0   1.732e-08
     -0.4187   0.0003947   0.0003947           0   1.765e-08
     -0.4087   0.0004354   0.0004354           0   1.797e-08
     -0.3987   0.0004799   0.0004799           0   1.831e-08
     -0.3887   0.0005285   0.0005284           0   1.865e-08
     -0.3787     0.00058   0.0005799           0   1.899e-08
     -0.3687   0.0006315   0.0006315           0   1.935e-08
     -0.3587   0.0006883   0.0006883           0   1.971e-08
     -0.3487   0.0007501   0.0007501           0   2.007e-08
     -0.3387   0.0008149   0.0008149           0   2.045e-08
     -0.3287    0.000884    0.000884           0   2.083e-08
     -0.3187   0.0009595   0.0009595           0   2.121e-08
     -0.3087    0.001045    0.001045           0   2.161e-08
