#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.627      -1.627          16    0.002098     0.01076
           2      0.1097      0.1097         100      0.1494       0.569
       2.204      0.4172      0.4172         160   1.642e-05       1.307
       2.398       1.125       1.125         250        6.41       3.469
       2.544       1.298       1.298         350       7.752       6.065
       2.699        10.3        10.3         500         -99       1e+10
       2.929      0.6569      0.6569         850      0.4609       2.039
       3.064        10.3        10.3        1160         -99       1e+10
