#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.364     0.04343        2.15    0.004325   0.0004325
      0.5563      -2.114     0.04343         3.6    0.007687   0.0007687
      0.6532       -2.09     0.04343         4.5    0.008122   0.0008122
      0.7634      -2.019     0.04343         5.8    0.009573   0.0009573
      0.8976       -2.14     0.04343         7.9    0.007248   0.0007248
       1.204      -1.587      0.1283          16     0.02586    0.007638
        1.38      -1.087     0.04343          24     0.08191    0.008191
           2      0.3206     0.07192         100       2.092      0.3465
       2.204      0.3093      0.1829         160       2.038      0.8583
       2.398      0.6191      0.1172         250        4.16       1.123
       5.301      -1.887     0.09004       2e+05     0.01297    0.002689
