#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.364     0.04343        2.15    0.004325   0.0004325
      0.5563      -2.002     0.04343         3.6    0.009949   0.0009949
      0.6532      -1.906     0.04343         4.5     0.01242    0.001242
      0.7634      -1.959     0.04343         5.8     0.01099    0.001099
      0.8976      -1.931     0.04343         7.9     0.01172    0.001172
       1.204      -1.112     0.04343          16     0.07721    0.007721
        1.38      -1.218     0.04343          24     0.06056    0.006056
           2     -0.1679       0.205         100      0.6793      0.3206
       2.204      0.4512      0.1177         160       2.826       0.766
       2.398      0.5753      0.1413         250       3.761       1.224
       5.301      -1.898     0.08871       2e+05     0.01265    0.002584
