#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.528     0.04343        2.15    0.002965   0.0002965
      0.5563      -2.217     0.04343         3.6    0.006062   0.0006062
      0.6532      -2.104     0.04343         4.5    0.007872   0.0007872
      0.7634       -1.95     0.04343         5.8     0.01123    0.001123
      0.8976      -1.777     0.04343         7.9      0.0167     0.00167
        1.38     -0.9508     0.04343          24       0.112      0.0112
           2      0.3971      0.1047         100       2.495      0.6016
       2.204       1.032      0.0756         160       10.77       1.874
       2.398      0.9286      0.1583         250       8.484       3.093
       2.929      0.5481        0.21         850       3.533       1.709
       5.301      -1.738      0.0712       2e+05      0.0183       0.003
