#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.616     0.04343        2.15     0.02421    0.002421
      0.5563      -1.508     0.04343         3.6     0.03105    0.003105
      0.6532      -1.663     0.04343         4.5     0.02173    0.002173
      0.7634      -1.709     0.04343         5.8     0.01953    0.001953
      0.8976      -1.755     0.04343         7.9     0.01758    0.001758
       1.204      -1.042     0.04343          16     0.09086    0.009086
        1.38      -0.761     0.04343          24      0.1734     0.01734
           2      0.4896      0.0568         100       3.087      0.4038
       2.204      0.5814      0.1267         160       3.814       1.113
       5.301        -1.9     0.08607       2e+05      0.0126    0.002497
