#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.72     0.04343        2.15     0.01905    0.001905
      0.5563      -1.556     0.04343         3.6      0.0278     0.00278
      0.6532      -1.481     0.04343         4.5     0.03304    0.003304
      0.7634       -1.52     0.04343         5.8     0.03023    0.003023
      0.8976      -1.679     0.04343         7.9     0.02094    0.002094
       1.204      -1.539      0.1781          16     0.02889     0.01185
        1.38      -1.041     0.04343          24     0.09092    0.009092
           2      0.3624      0.0846         100       2.303      0.4487
       2.204      0.7145     0.08348         160       5.182       0.996
       5.301      -1.767      0.0665       2e+05     0.01711     0.00262
