#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.584     0.04343        2.15      0.2606     0.02606
      0.5563     -0.8128     0.04343         3.6      0.1539     0.01539
      0.6532     -0.8055     0.04343         4.5      0.1565     0.01565
      0.7634     -0.9527     0.04343         5.8      0.1115     0.01115
      0.8976     -0.5693     0.04343         7.9      0.2696     0.02696
       1.204     -0.4112     0.04343          16       0.388      0.0388
        1.38     -0.2804     0.04343          24      0.5243     0.05243
           2        1.03     0.04343         100       10.71       1.071
       2.204       1.006     0.09871         160       10.15       2.307
       2.398       1.042      0.1293         250       11.02       3.283
       5.301      -1.483     0.04343       2e+05      0.0329     0.00329
