#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.408     0.04343        2.15      0.3908     0.03908
      0.5563     -0.8447     0.04343         3.6       0.143      0.0143
      0.6532     -0.9274     0.04343         4.5      0.1182     0.01182
      0.7634       -1.08     0.04343         5.8     0.08327    0.008327
      0.8976     -0.9944     0.04343         7.9      0.1013     0.01013
       1.204     -0.6347     0.04343          16      0.2319     0.02319
        1.38      -0.618     0.04343          24       0.241      0.0241
           2      0.7099     0.04343         100       5.127      0.5127
       2.204      0.9937     0.04343         160       9.857      0.9857
       2.398       1.099     0.04393         250       12.57       1.271
       2.544      0.8803      0.1546         350       7.592       2.703
       5.301        -1.4      0.1058       2e+05      0.0398      0.0097
