#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.928     0.04343        2.15      0.0118     0.00118
      0.5563      -1.576     0.04343         3.6     0.02654    0.002654
      0.6532      -1.467     0.04343         4.5     0.03414    0.003414
      0.7634      -1.431     0.04343         5.8     0.03711    0.003711
      0.8976        -1.6     0.04343         7.9     0.02511    0.002511
       1.204      -1.587      0.1656          16     0.02587    0.009863
        1.38     -0.7471     0.04343          24       0.179      0.0179
           2       0.189      0.1104         100       1.545      0.3927
       2.204       0.631      0.1109         160       4.275       1.091
       2.398      0.9948     0.08456         250       9.881       1.924
       2.544       1.002      0.1829         350       10.05       4.232
       2.699       1.102       0.181         500       12.65       5.271
       3.064      0.4848      0.1113        1160       3.053      0.7826
       5.301      -1.526     0.09619       2e+05      0.0298      0.0066
