#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.588     0.04343        2.15    0.002582   0.0002582
      0.5563      -2.184     0.04343         3.6    0.006545   0.0006545
      0.6532      -2.081     0.04343         4.5    0.008295   0.0008295
      0.7634      -1.935     0.04343         5.8     0.01161    0.001161
      0.8976      -2.025     0.04343         7.9    0.009439   0.0009439
       1.204        -1.6      0.1429          16     0.02512    0.008265
        1.38     -0.9948     0.04343          24      0.1012     0.01012
           2    -0.01221      0.1611         100      0.9723      0.3607
       2.398      0.6286     0.09679         250       4.252      0.9477
       2.544      0.5532       0.174         350       3.574       1.432
       5.301       -2.18      0.1802       2e+05    0.006602    0.002739
