#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -3.14     0.04343        2.15   0.0007244   7.244e-05
      0.5563      -2.576     0.04343         3.6    0.002654   0.0002654
      0.6532      -2.539     0.04343         4.5     0.00289    0.000289
      0.7634      -2.489     0.08552         5.8     0.00324    0.000638
      0.8976      -2.263     0.05551         7.9    0.005461    0.000698
        1.38      -1.301     0.08624          24     0.04995    0.009919
       2.204      0.6522      0.1153         160        4.49       1.192
       2.398       1.104     0.04909         250       12.72       1.437
       2.544       1.127      0.1658         350        13.4       5.118
       5.301      -1.362     0.05791       2e+05      0.0435      0.0058
