#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.5707      0.2054   5.165e-07           0      0.2054
     -0.5607      0.1627   6.739e-07           0      0.1627
     -0.5507        0.12   8.914e-07           0        0.12
     -0.5407     0.07727   1.176e-06           0     0.07727
     -0.5307     0.03456   1.553e-06           0     0.03456
     -0.5207   2.124e-06   2.044e-06           0   8.028e-08
     -0.5107   2.667e-06   2.586e-06           0   8.177e-08
     -0.5007   3.338e-06   3.255e-06           0   8.329e-08
     -0.4907   3.991e-06   3.906e-06           0   8.484e-08
     -0.4807   4.839e-06   4.753e-06           0   8.642e-08
     -0.4707   5.788e-06     5.7e-06           0   8.802e-08
     -0.4607   6.925e-06   6.835e-06           0   8.966e-08
     -0.4507   8.104e-06   8.012e-06           0   9.133e-08
     -0.4407   9.786e-06   9.693e-06           0   9.302e-08
     -0.4307    1.17e-05   1.161e-05           0   9.475e-08
     -0.4207   1.382e-05   1.372e-05           0   9.652e-08
     -0.4107   1.619e-05   1.609e-05           0   9.831e-08
     -0.4007   1.874e-05   1.864e-05           0   1.001e-07
     -0.3907   2.148e-05   2.138e-05           0    1.02e-07
     -0.3807   2.454e-05   2.444e-05           0   1.039e-07
     -0.3707     2.8e-05    2.79e-05           0   1.058e-07
     -0.3607   3.217e-05   3.206e-05           0   1.078e-07
     -0.3507   3.651e-05    3.64e-05           0   1.098e-07
     -0.3407   4.154e-05   4.143e-05           0   1.118e-07
     -0.3307    4.76e-05   4.748e-05           0   1.139e-07
     -0.3207   5.504e-05   5.493e-05           0    1.16e-07
     -0.3107   6.241e-05   6.229e-05           0   1.182e-07
     -0.3007   7.078e-05   7.066e-05           0   1.204e-07
     -0.2907   7.957e-05   7.944e-05           0   1.226e-07
     -0.2807   8.896e-05   8.884e-05           0   1.249e-07
     -0.2707   9.874e-05   9.861e-05           0   1.272e-07
     -0.2607   0.0001094   0.0001093           0   1.296e-07
     -0.2507   0.0001211    0.000121           0    1.32e-07
     -0.2407   0.0001336   0.0001335           0   1.345e-07
     -0.2307   0.0001472   0.0001471           0    1.37e-07
     -0.2207   0.0001621    0.000162           0   1.395e-07
     -0.2107   0.0001779   0.0001778           0   1.421e-07
     -0.2007   0.0001937   0.0001936           0   1.447e-07
     -0.1907   0.0002111    0.000211           0   1.474e-07
     -0.1807   0.0002301   0.0002299           0   1.502e-07
     -0.1707   0.0002499   0.0002498           0    1.53e-07
     -0.1607   0.0002711    0.000271           0   1.558e-07
     -0.1507   0.0002943   0.0002941           0   1.587e-07
     -0.1407   0.0003206   0.0003204           0   1.617e-07
     -0.1307   0.0003479   0.0003477           0   1.647e-07
     -0.1207   0.0003769   0.0003767           0   1.677e-07
     -0.1107   0.0004086   0.0004085           0   1.708e-07
     -0.1007   0.0004408   0.0004407           0    1.74e-07
    -0.09067   0.0004751   0.0004749           0   1.773e-07
    -0.08067   0.0005106   0.0005104           0   1.806e-07
    -0.07067   0.0005505   0.0005504           0   1.839e-07
    -0.06067   0.0006106   0.0006104           0   1.873e-07
    -0.05067    0.000664   0.0006638           0   1.908e-07
    -0.04067   0.0007296   0.0007294           0   1.944e-07
    -0.03067   0.0008188   0.0008186           0    1.98e-07
    -0.02067   0.0009186   0.0009184           0   2.016e-07
    -0.01067    0.001025    0.001025           0   2.054e-07
  -0.0006656    0.001136    0.001136           0   2.092e-07
    0.009334    0.001263    0.001262           0   2.131e-07
     0.01933    0.001406    0.001406           0   2.171e-07
     0.02933    0.001557    0.001557           0   2.211e-07
     0.03933    0.001719    0.001719           0   2.252e-07
     0.04933    0.001891    0.001891           0   2.294e-07
     0.05933    0.002063    0.002063           0   2.337e-07
     0.06933    0.002204    0.002204           0    2.38e-07
     0.07933    0.002381    0.002381           0   2.424e-07
     0.08933    0.002551     0.00255           0   2.469e-07
     0.09933    0.002686    0.002686           0   2.515e-07
      0.1093    0.002821    0.002821           0   2.562e-07
      0.1193    0.002966    0.002965           0    2.61e-07
      0.1293    0.003117    0.003117           0   2.658e-07
      0.1393    0.003267    0.003267           0   2.708e-07
      0.1493    0.003402    0.003402           0   2.758e-07
      0.1593    0.003547    0.003547           0   2.809e-07
      0.1693      0.0037    0.003699           0   2.862e-07
      0.1793    0.003862    0.003862           0   2.915e-07
      0.1893    0.004044    0.004044           0   2.969e-07
      0.1993     0.00423    0.004229           0   3.024e-07
      0.2093    0.004406    0.004406           0    3.08e-07
      0.2193    0.004586    0.004585           0   3.138e-07
      0.2293    0.004782    0.004782           0   3.196e-07
      0.2393     0.00499    0.004989           0   3.255e-07
      0.2493     0.00519    0.005189           0   3.316e-07
      0.2593    0.005397    0.005397           0   3.378e-07
      0.2693    0.005604    0.005604           0    3.44e-07
      0.2793    0.005827    0.005826           0   3.504e-07
      0.2893    0.006034    0.006033           0   3.569e-07
      0.2993    0.006291    0.006291           0   3.636e-07
      0.3093    0.006554    0.006553           0   3.703e-07
      0.3193    0.006833    0.006833           0   3.772e-07
      0.3293    0.007105    0.007105           0   3.842e-07
      0.3393     0.00735     0.00735           0   3.914e-07
      0.3493    0.007649    0.007648           0   3.987e-07
      0.3593     0.00795     0.00795           0   4.061e-07
      0.3693    0.008234    0.008233           0   4.136e-07
      0.3793    0.008534    0.008534           0   4.213e-07
      0.3893    0.008852    0.008852           0   4.291e-07
      0.3993    0.009115    0.009115           0   4.371e-07
      0.4093    0.009449    0.009415           0   3.403e-05
      0.4193    0.009818    0.009728           0   8.932e-05
      0.4293     0.01011    0.009971           0   0.0001403
      0.4393      0.0104     0.01021           0   0.0001898
      0.4493     0.01068     0.01044           0   0.0002411
      0.4593     0.01096     0.01067           0    0.000294
      0.4693      0.0113     0.01096           0    0.000341
      0.4793     0.01157     0.01119           0   0.0003769
      0.4893     0.01184     0.01143           0   0.0004021
      0.4993      0.0121     0.01169           0   0.0004153
      0.5093     0.01229     0.01188           0    0.000409
      0.5193     0.01251      0.0121           0   0.0004087
      0.5293     0.01279     0.01237           0   0.0004194
      0.5393     0.01306     0.01262           0   0.0004344
      0.5493     0.01337     0.01292           0   0.0004504
      0.5593     0.01366     0.01319           0   0.0004654
      0.5693     0.01395     0.01347           0   0.0004766
      0.5793     0.01426     0.01378           0   0.0004808
      0.5893     0.01461     0.01413           0   0.0004784
      0.5993     0.01494     0.01447           0   0.0004765
      0.6093     0.01525     0.01477           0   0.0004803
      0.6193     0.01546     0.01497           0   0.0004887
      0.6293     0.01565     0.01515           0   0.0004988
      0.6393     0.01594     0.01543           0   0.0005098
      0.6493      0.0161     0.01558           0   0.0005248
      0.6593     0.01628     0.01573           0    0.000545
      0.6693     0.01638     0.01581           0   0.0005692
      0.6793     0.01643     0.01584           0   0.0005965
      0.6893     0.01646     0.01584           0   0.0006263
      0.6993      0.0164     0.01574           0   0.0006583
      0.7093      0.0163     0.01561           0   0.0006926
      0.7193     0.01602     0.01529           0    0.000729
      0.7293     0.01578     0.01501           0   0.0007678
      0.7393     0.01552     0.01472           0   0.0008094
      0.7493     0.01517     0.01432           0   0.0008548
      0.7593     0.01474     0.01384           0   0.0009053
      0.7693     0.01431     0.01335           0   0.0009609
      0.7793     0.01405     0.01303           0    0.001018
      0.7893     0.01373     0.01265           0    0.001075
      0.7993     0.01351     0.01238           0    0.001133
      0.8093     0.01327     0.01208           0    0.001194
      0.8193     0.01302     0.01176           0    0.001261
      0.8293     0.01274     0.01141           0    0.001335
      0.8393     0.01244     0.01102           0    0.001424
      0.8493     0.01227     0.01073           0    0.001544
      0.8593     0.01215     0.01039           0     0.00176
      0.8693     0.01247     0.01005           0    0.002427
      0.8793     0.01912    0.009885           0    0.009232
      0.8893     0.01969    0.009837           0    0.009856
      0.8993     0.01982     0.00975           0     0.01007
