#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.792     0.04343        2.15    0.001614   0.0001614
      0.5563      -2.146     0.04343         3.6    0.007142   0.0007142
      0.6532      -2.007     0.04343         4.5    0.009832   0.0009832
      0.7634      -1.963     0.04343         5.8     0.01088    0.001088
      0.8976      -2.019     0.04343         7.9    0.009569   0.0009569
       1.204       -1.44     0.07157          16     0.03627    0.005977
        1.38     -0.8955     0.04343          24      0.1272     0.01272
           2      0.7068     0.04343         100       5.091      0.5091
       2.204      0.9055     0.04355         160       8.045      0.8067
       2.398      0.8493     0.09021         250       7.068       1.468
       2.544      0.9609      0.1984         350       9.139       4.174
       5.301      -1.712     0.06044       2e+05      0.0194      0.0027
