#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.124     0.04343        2.15    0.007516   0.0007516
      0.5563      -1.887     0.04343         3.6     0.01296    0.001296
      0.6532      -1.816     0.04343         4.5     0.01527    0.001527
      0.7634      -1.868     0.04343         5.8     0.01354    0.001354
      0.8976      -1.931     0.04343         7.9     0.01172    0.001172
       1.204      -1.492     0.09566          16     0.03221    0.007095
        1.38     -0.8277     0.04343          24      0.1487     0.01487
       2.204      0.4978      0.1256         160       3.146        0.91
       2.398      0.8672       0.164         250       7.365       2.781
       2.544      0.6528      0.1888         350       4.496       1.955
       5.301      -2.037      0.1294       2e+05    0.009179    0.002735
