#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.908     0.04343        2.15      0.1236     0.01236
      0.5563      -1.267     0.04343         3.6     0.05411    0.005411
      0.6532      -1.286     0.04343         4.5     0.05171    0.005171
      0.7634      -1.427     0.04343         5.8     0.03741    0.003741
      0.8976     -0.8353     0.04343         7.9      0.1461     0.01461
       1.204     -0.5232     0.04343          16      0.2998     0.02998
        1.38     -0.4202     0.04343          24        0.38       0.038
           2      0.9135     0.04343         100       8.194      0.8194
       2.204       1.091     0.04343         160       12.32       1.232
       2.398       1.032     0.04902         250       10.77       1.216
       2.544      0.7637      0.1159         350       5.803       1.549
       2.699      0.6832      0.1511         500       4.822       1.678
       5.301      -1.801     0.07421       2e+05      0.0158      0.0027
