#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.46     0.04343        2.15    0.003467   0.0003467
      0.5563      -2.045     0.04343         3.6    0.009023   0.0009023
      0.6532      -1.919     0.04343         4.5     0.01204    0.001204
      0.7634      -1.824     0.04343         5.8     0.01501    0.001501
      0.8976      -1.926     0.04343         7.9     0.01187    0.001187
       1.204      -1.536     0.08929          16     0.02908    0.005979
        1.38      -0.667     0.04343          24      0.2153     0.02153
           2      0.1587      0.1061         100       1.441      0.3519
       2.398      0.7355      0.1151         250       5.438       1.442
       2.544      0.6462      0.1764         350       4.428       1.799
       5.301      -1.806     0.06963       2e+05     0.01563    0.002506
