#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.42     0.04343        2.15     0.03802    0.003802
      0.5563      -1.545     0.04343         3.6     0.02849    0.002849
      0.6532       -1.64     0.04343         4.5      0.0229     0.00229
      0.7634      -1.647     0.04343         5.8     0.02253    0.002253
      0.8976      -1.543     0.04343         7.9     0.02865    0.002865
       1.204      -0.978     0.04343          16      0.1052     0.01052
        1.38     -0.9161     0.04343          24      0.1213     0.01213
           2      0.5476     0.04886         100       3.529       0.397
       2.204      0.7423     0.06145         160       5.525      0.7817
       2.398      0.7608      0.1946         250       5.765       2.583
       5.301      -1.837     0.07547       2e+05     0.01457    0.002532
