#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.028     0.04343        2.15    0.009376   0.0009376
      0.5563      -1.675     0.04343         3.6     0.02112    0.002112
      0.6532      -1.587     0.04343         4.5     0.02587    0.002587
      0.7634      -1.599     0.04343         5.8     0.02518    0.002518
      0.8976       -1.71     0.04343         7.9      0.0195     0.00195
       1.204      -1.258     0.06615          16      0.0552    0.008408
        1.38     -0.7009     0.04343          24      0.1991     0.01991
           2      0.3841     0.08205         100       2.422      0.4575
       2.204      0.9376     0.05974         160       8.662       1.192
       2.398        1.05     0.04343         250       11.21       1.121
       2.544       1.057      0.0843         350       11.39       2.211
       2.699      0.9474      0.1848         500       8.859        3.77
       3.064      0.2581      0.1525        1160       1.812       0.636
