#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.476     0.04343        2.15    0.003342   0.0003342
      0.5563      -2.032     0.04343         3.6    0.009296   0.0009296
      0.6532       -1.81     0.04343         4.5     0.01548    0.001548
      0.7634      -1.592     0.04343         5.8     0.02558    0.002558
      0.8976      -1.654     0.04343         7.9     0.02216    0.002216
        1.38     -0.6817     0.04343          24      0.2081     0.02081
           2      0.0132      0.1608         100       1.031      0.3817
       2.204      0.3812       0.134         160       2.405       0.742
       2.398      0.9678      0.1284         250       9.286       2.744
       2.544       1.192     0.08397         350       15.55       3.006
       2.699       1.167      0.1279         500       14.69       4.324
       2.929      0.8312        0.14         850        6.78       2.185
       3.064      0.4882      0.1153        1160       3.078      0.8175
       5.301      -1.495     0.04343       2e+05       0.032      0.0032
