#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.46     0.04343        2.15     0.03467    0.003467
      0.5563      -1.483     0.04343         3.6     0.03288    0.003288
      0.6532       -1.65     0.04343         4.5     0.02241    0.002241
      0.7634      -1.633     0.04343         5.8     0.02329    0.002329
      0.8976      -1.716     0.04343         7.9     0.01923    0.001923
       1.204      -1.306      0.1209          16     0.04945     0.01377
        1.38      -1.022     0.04343          24     0.09515    0.009515
           2      0.7021     0.04343         100       5.037      0.5037
       2.204        0.92     0.04343         160       8.317      0.8317
       2.398      0.9583      0.1256         250       9.085       2.628
       5.301      -1.396     0.06698       2e+05      0.0402      0.0062
