#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.78     0.04343        2.15      0.0166     0.00166
      0.5563       -1.92     0.04343         3.6     0.01203    0.001203
      0.6532      -2.047     0.04343         4.5    0.008977   0.0008977
      0.7634      -2.046     0.04343         5.8    0.008986   0.0008986
      0.8976       -2.04     0.04343         7.9    0.009114   0.0009114
       1.204       -1.27     0.06941          16     0.05371    0.008584
        1.38      -1.434     0.04343          24     0.03682    0.003682
           2   0.0004101      0.1489         100       1.001      0.3432
       2.204      0.4635      0.1023         160       2.907      0.6849
       5.301      -2.295      0.2091       2e+05    0.005071    0.002441
