#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.736      -1.736          16   1.903e-10    0.009192
           2    -0.09182    -0.09182         100      0.1454       0.332
       2.204      0.5057      0.5057         160       1.534      0.8353
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.007      -2.007       2e+05    0.004749     0.00255
