#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.344     0.04343        2.15     0.04529    0.004529
      0.5563      -1.339     0.04343         3.6     0.04577    0.004577
      0.6532      -1.495     0.04343         4.5     0.03199    0.003199
      0.7634      -1.455     0.04343         5.8     0.03506    0.003506
      0.8976      -1.578     0.04343         7.9     0.02644    0.002644
       1.204      -0.691     0.04343          16      0.2037     0.02037
        1.38     -0.6269     0.04343          24      0.2361     0.02361
           2      0.5705      0.0472         100        3.72      0.4042
       2.204      0.9663     0.04343         160       9.253      0.9253
       2.398       1.039     0.06255         250       10.94       1.575
       2.544      0.7696      0.1694         350       5.883       2.294
       5.301        -1.4     0.08075       2e+05      0.0398      0.0074
