#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -3.128     0.04343        2.15   0.0007447   7.447e-05
      0.5563      -2.014     0.04343         3.6    0.009672   0.0009672
      0.6532      -1.791     0.04343         4.5     0.01619    0.001619
      0.7634      -1.586     0.04343         5.8     0.02596    0.002596
      0.8976      -1.431     0.04343         7.9     0.03704    0.003704
        1.38       -1.01     0.04343          24     0.09764    0.009764
           2      0.1239      0.1623         100        1.33      0.4971
       2.204      0.7036      0.1232         160       5.053       1.434
       2.398      0.9994     0.09216         250       9.987       2.119
       2.544       1.088     0.09764         350       12.24       2.753
       2.699       1.304     0.05557         500       20.13       2.575
       2.929       1.041     0.07619         850       10.99       1.927
       3.064      0.7056     0.07994        1160       5.077      0.9345
       5.301      -1.595     0.05471       2e+05      0.0254      0.0032
