#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.296     0.04343        2.15     0.05058    0.005058
      0.5563      -1.243     0.04343         3.6     0.05711    0.005711
      0.6532      -1.354     0.04343         4.5     0.04428    0.004428
      0.7634      -1.408     0.04343         5.8     0.03904    0.003904
      0.8976      -1.446     0.04343         7.9     0.03577    0.003577
        1.38      -0.425     0.04343          24      0.3758     0.03758
           2      0.5718     0.05456         100        3.73      0.4686
       2.204       0.977     0.04922         160       9.485       1.075
       2.398       1.087     0.06441         250       12.23       1.814
       2.544      0.9608       0.182         350       9.138       3.829
       5.301       -1.53     0.09128       2e+05      0.0295      0.0062
