#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.96     0.04343        2.15     0.01096    0.001096
      0.5563      -1.613     0.04343         3.6     0.02436    0.002436
      0.6532      -1.665     0.04343         4.5     0.02165    0.002165
      0.7634      -1.766     0.04343         5.8     0.01712    0.001712
      0.8976      -1.686     0.04343         7.9      0.0206     0.00206
       1.204     -0.7464     0.04343          16      0.1793     0.01793
        1.38     -0.7708     0.04343          24      0.1695     0.01695
           2      0.5425     0.05105         100       3.487      0.4099
       2.204      0.9235     0.06433         160       8.385       1.242
       2.398       1.114     0.07459         250       12.99       2.232
       2.544      0.8076      0.1706         350        6.42       2.523
       5.301      -1.493     0.04343       2e+05      0.0321     0.00321
