#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.116     0.04343        2.15     0.07656    0.007656
      0.5563      -1.347     0.04343         3.6     0.04499    0.004499
      0.6532      -1.374     0.04343         4.5     0.04222    0.004222
      0.7634      -1.529     0.04343         5.8     0.02956    0.002956
      0.8976     -0.9119     0.04343         7.9      0.1225     0.01225
       1.204     -0.7307     0.04343          16      0.1859     0.01859
        1.38     -0.7373     0.04343          24      0.1831     0.01831
           2      0.6759     0.04343         100       4.741      0.4741
       2.204      0.9537     0.04343         160       8.989      0.8989
       2.398      0.7905       0.107         250       6.172        1.52
       5.301      -1.824     0.07817       2e+05       0.015      0.0027
